item-name	item-description	listing-id	seller-sku	price	quantity	open-date	image-url	item-is-marketplace	product-id-type	zshop-shipping-fee	item-note	item-condition	zshop-category1	zshop-browse-path	zshop-storefront-feature	asin1	asin2	asin3	will-ship-internationally	expedited-shipping	zshop-boldface	product-id	bid-for-featured-placement	add-delete	pending-quantity	fulfillment-channel	merchant-shipping-group	status	Minimum order quantity	Sell remainder
DOVO Shavette Ebenholz	<p>DOVO Shavette Ebenholz</p><p>Die Shavette ist ein Rasiermesser für Wechselklingen. Sie kann genauso wie ein klassisches Rasiermesser eingesetzt werden. Durch die Möglichkeit zum Klingenwechsel ist sie aber gerade im Barbierhandwerk extrem beliebt, da jeder Kunde so eine frische Klinge erhält. Diese Shavette besticht durch ihre Konstruktion aus Edelstahl und ihrem edlen Ebenholzheft.</p><br><p>Material</p><p>Diese Shavette wird aus Edelstahl gefertigt. Das Metall zeigt gute Korrosionsbeständigkeit gegen Seifen, Wasser sowie Wasserdampf und ist daher ideal für die Herstellung von hochwertigen Kosmetikprodukten geeignet. Wenn du lieber mit etwas schwereren Wechselklingenmessern arbeitest, dann solltest du zu diesem Modell greifen. Das polierte Finish macht die Shavette zu einem absoluten Blickfang.</p><br><p>Griffmaterial</p><p>Ebenholz zählt zu den wertvollsten Hölzern der Erde. Es ist ausgesprochen hart und schwer. Daher eignet es sich vortrefflich zur Herstellung eines hochwertigen Griffes. Seine Struktur ermöglicht es dem Holz, auch in feuchter Umgebung seine Form zu halten und nicht aufzuquellen. Mehrere Schleifdurchgänge sind nötig, um die seidenweiche Oberfläche zu erschaffen.</p><br>	0310YSJGJLU	201061	40	11	10/03/2021 19:11:01 MET		y	4			11				B07CKK86C3						4045284010372			0	DEFAULT	Standardvorlage Amazon	Active		
DOVO Shavette Olivenholz	<p>DOVO Shavette Olivenholz</p><p>Die Shavette ist ein Rasiermesser für Wechselklingen. Sie kann genauso wie ein klassisches Rasiermesser eingesetzt werden. Durch die Möglichkeit zum Klingenwechsel ist sie aber gerade im Barbierhandwerk extrem beliebt, da jeder Kunde so eine frische Klinge erhält. Dieses Modell fertigen wir aus leichtem Aluminium und veredeln es mit einem Heft aus gemasertem Olivenholz.</p><br><p>Material</p><p>Diese Shavette fertigen wir aus hochwertigem Aluminium. Durch das verwendete Eloxal-Verfahren wird die oberste Metallschicht verändert und erhält neben der edlen Materialanmutung auch korrosionsresistente Eigenschaften. Aluminium ist aufgrund der geringen Dichte ein wahres Leichtgewicht, was zu der einzigartigen Gewichtsverteilung dieser Shavette führt.</p><br><p>Griffmaterial</p><p>Olivenholz ist ein einzigartiger Werkstoff der Natur. Es ist härter als heimisches Eichen- oder Buchenholz und zeigt dabei eine hohe Widerstandsfähigkeit vor Schimmelbefall. Selbst unbehandelte Olive zeichnet sich schon durch eine überdurchschnittliche Resistenz gegenüber Wasser aus, was es natürlich zum perfekten Material für Rasiermesser, Rasierpinsel und Shavetten macht.</p><br>	0310YTK7RW3	201071	32	10	10/03/2021 19:07:30 MET		y	4			11				B01CG9KJCG						4045284010273			0	DEFAULT	Standardvorlage Amazon	Active		
DOVO Shavette	<p>DOVO Shavette</p><p>Eine Shavette ist ein Rasiermesser für Wechselklingen. Sie kann genauso wie ein klassisches Rasiermesser eingesetzt werden. Durch die Möglichkeit zum Klingenwechsel ist sie aber gerade im Barbierhandwerk extrem beliebt, da jeder Kunde so eine frische Klinge erhält. Diese Ausführung wird mit robustem Polyamid im Griffbereich und einem silbernen Aluminiumrücken geliefert.</p><br><p>Material</p><p>Diese Shavette fertigen wir aus hochwertigem Aluminium. Durch das verwendete Eloxal-Verfahren wird die oberste Metallschicht verändert und erhält neben der edlen Materialanmutung auch korrosionsresistente Eigenschaften. Aluminium ist aufgrund der geringen Dichte ein wahres Leichtgewicht, was zu der einzigartigen Gewichtsverteilung dieser Shavette führt.</p><br><p>Griffmaterial</p><p>Polyamid ist ein thermoplastischer Kunststoff. Er zeichnet sich durch herausragende Festigkeit und chemische Beständigkeit aus. Aufgrund des geringen Gewichts ist es sehr gut für eine Shavette geeignet. So kannst du sie auch bequem auf langen Reisen oder kurzen Wochenendtrips dabei haben und musst nicht auf eine hochwertige Rasur verzichten.</p><br>	0310YSBE58B	201081	21	13	10/03/2021 13:05:02 MET		y	4			11				B009ZQHIWI						4045284009376			0	DEFAULT	Standardvorlage Amazon	Active		
DOVO Shavette	<p>DOVO Shavette</p><p>Eine Shavette ist ein Rasiermesser für Wechselklingen. Sie kann genauso wie ein klassisches Rasiermesser eingesetzt werden. Durch die Möglichkeit zum Klingenwechsel ist sie aber gerade im Barbierhandwerk extrem beliebt, da jeder Kunde so eine frische Klinge erhält. Durch die Herstellung aus Edelstahl und Aluminium ist sie auch für die Verwendung mit Desinfektionsmittel geeignet.</p><br><p>Material</p><p>Diese Shavette fertigen wir aus hochwertigem Aluminium. Durch das verwendete Eloxal-Verfahren wird die oberste Metallschicht verändert und erhält neben der edlen Materialanmutung auch korrosionsresistente Eigenschaften. Aluminium ist aufgrund der geringen Dichte ein wahres Leichtgewicht, was zu der einzigartigen Gewichtsverteilung dieser Shavette führt.</p><br><p>Griffmaterial</p><p>Das Heft dieser Shavette haben wir aus rostfreiem Edelstahl gefertigt. Dieses Material ist ausgesprochen korrosionsbeständig gegen Wasser, Wasserdampf und Luftfeuchtigkeit. So ist es bestens für den Einsatz als Wechselklingenmesser geeignet. Die Mattierung sorgt dafür, dass du die Shavette auch mit feuchten Händen sicher greifen kannst. Darüber hinaus hilft dir das erhöhte Gewicht dabei, die Klinge mühelos über dein Gesicht gleiten zu lassen.</p><br>	0310YT9TM6S	201087	30.7	13	10/03/2021 18:41:32 MET		y	4			11				B002A8QUKY						4045284009390			0	DEFAULT	Standardvorlage Amazon	Active		
DOVO Haarschere 20	<p>DOVO Haarschere 20</p><p>Mit der DOVO Haarschere 20 in 7,0” wirst du selbst zum Barbier. Durch die langen Scherenblätter kannst du selbst großflächige Arbeiten an deinem Bart präzise meistern. Dank der Mikrozahnung greift jeder Schnitt sofort, sodass Ziehen und Reißen der Vergangenheit angehören. Die Schere ist aus geschmiedetem rostfreien Edelstahl hergestellt und liegt ergonomisch in der Hand. Somit musst du keine Kompromisse bei deinem Bart eingehen.</p><br><p>Material</p><p>Dieses Instrument ist aus Edelstahl der Sorte 1.4034 gefertigt. Die Metalllegierung zeigt gute Korrosionsbeständigkeit gegen Seife oder Wasserdampf und ist daher ideal für die Herstellung hochwertiger Scheren geeignet. Darüber hinaus verfügt das Material über eine gute Schnitthaltigkeit und lässt sich präzise schleifen. Die mattierte Oberfläche fühlt sich ausgesprochen wertig an und kann auch mit feuchten Händen noch sicher gegriffen werden.</p><br><p>Schliff</p><p>Diese DOVO Schere ist mit unserem einseitig gezahnten Handschliff ausgestattet. Durch das Abziehen der Schneide auf einer Platte entsteht eine feine Riffelung. Diese Struktur hindert Haare, Barthaare, Fingernägel oder Nagelhaut dabei, von der Schneidkante abzurutschen. Daraus ergibt sich eine herausragend exakte und sichere Schnittführung.</p><br><p>Klingenbeschreibung</p><p>Bei Haar- und Bartscheren hat sich die Konstruktion mit einem bündigen Schliff als besonders vorteilhaft etabliert. Im Detail bedeutet das, dass die Scherenbecken vorne nicht spitz, sondern abgerundet sind. Das minimiert das Verletzungsrisiko und ist bei der Nutzung von Scheren im Gesichtsbereich zu empfehlen.</p><br>	0310YT1MJBY	20706	82.8	4	10/03/2021 19:18:39 MET		y	4			11				B0032QG1CA						4045284000328			0	DEFAULT	Standardvorlage Amazon	Active		
DOVO Rasiermesser 25 - Carbonstahl Rasiermesser - 5/8 Zoll - Gradkopf - ganzer Hohlschliff - DOVO Solingen Barbiermesser	Material<p>Dieses Rasiermesser besteht aus Kohlenstoffstahl mit der Werkstoffbezeichnung 1.2210, besser bekannt als Silberstahl. Um eine Härte von circa 61 HRC zu erreichen, wird das Material auf über 1000 Grad erhitzt und anschließend sofort mit einem Spezialöl abgeschreckt. Das darauf folgende Anlassen bei etwa 200 Grad gibt der Klinge Elastizität und Zähigkeit. Die Ornamente entstehen durch eine Beschichtung mit 24 karätigem Gold.</p>Griffmaterial<p>Ebenholz zählt zu den wertvollsten Hölzern der Erde. Es ist ausgesprochen hart und schwer. Daher eignet es sich vortrefflich zur Herstellung eines hochwertigen Griffes. Seine Struktur ermöglicht es dem Holz, auch in feuchter Umgebung seine Form zu halten und nicht aufzuquellen. Mehrere Schleifdurchgänge sind nötig, um die seidenweiche Oberfläche zu erschaffen.</p>Schliff<p>Beim Hohlschliff wird das Rasiermesser vom Rücken zur Schneide hin konkav ausgeschliffen. Diese Bauform verbindet große Flexibilität mit hoher Verwindungssteifigkeit in Längsform. Die Klingendynamik sorgt für eine sanfte Rasur begleitet von einem sehr charakteristischen Klang, der durch das Schwingen des Rasiermessers beim Haarabschnitt ausgelöst wird.</p>Klingenbeschreibung<p>Bei einem Rasiermesser mit klassischem Gradkopf endet die Schneide direkt vorne an der Spitze des Messers im 90°-Winkel. Mit etwas Übung erreichst du so formidable Ergebnisse sowohl beim exakten Formen von Konturen, als auch beim Ausrasieren von Grübchen. Eine solche Klingenausprägung ermöglicht dir absolute Präzision, sollte aber nur von erfahrenen Nutzern verwendet werden.</p>Klingenbreite<p>Rasiermesser in der Größe 5/8 Zoll sind echte Allrounder und können jede Aufgabe rund um die klassische Nassrasur mit Bravour bestehen. Die Klinge ist relativ schwer und kann deshalb ohne großen Druck sanft über deine Haut gleiten. Gleichzeitig ist sie noch wendig genug, um auch technisch anspruchsvollere Passagen rund um Nase, Ohren und Kinn agil bewerkstelligen zu können.</p>	0310YSVJIBA	255831	128.99	3	10/03/2021 19:14:23 MET		y	4			11				B0756TWLZJ						4045284007976			0	DEFAULT	Standardvorlage Amazon	Active		
DOVO Rasiermesser 2 Bismarck - Carbonstahl Rasiermesser - 6/8 Zoll - Rundkopf - Spitzrücken - ganzer Hohlschliff - DOVO Solingen Barbiermesser	<p>DOVO Rasiermesser 2 Bismarck</p><p>Das DOVO Rasiermesser Nr. 2 in 6/8 Zoll hat den Namen BISMARCK. Der Name steht im 20. Jahrhundert wie auch heute noch für höchste Rasiermesserkunst aus Solingen. Das Besondere an diesem Modell sind seine charakteristische edle Optik, das hohe Gewicht und sein unvergleichbares Handling. Ausschließlich unsere erfahrensten Schleifer stellen dieses Unikat mit einem Handarbeitsanteil von über 90% her.</p><br><p>Material</p><p>Dieses Rasiermesser besteht aus Kohlenstoffstahl mit der Werkstoffbezeichnung 1.2210, besser bekannt als Silberstahl. Um eine Härte von circa 61 HRC zu erreichen, wird das Material auf über 1000 Grad erhitzt und anschließend sofort mit einem Spezialöl abgeschreckt. Das darauf folgende Anlassen bei etwa 200 Grad gibt der Klinge Elastizität und Zähigkeit. Die Ornamente entstehen durch eine Beschichtung mit 24 karätigem Gold.</p><br><p>Griffmaterial</p><p>Natürliche Perlen werden schon seit über 7000 Jahren als kostbares Kleinod gehandelt. Der seidenmatte Glanz, kombiniert mit einem einmaligen Farbspiel machen sie bis heute zu einem gefragten Rohstoff bei der Schmuckproduktion. Aus ethischen Gründen arbeiten wir ausnahmslos mit einem Perlen-Imitat aus Acrylglas. Ausgewählte Fertigungsprozesse ermöglichen es das bekannte Kolorit perfekt zu replizieren.</p><br><p>Schliff</p><p>Beim Hohlschliff wird das Rasiermesser vom Rücken zur Schneide hin konkav ausgeschliffen. Diese Bauform verbindet große Flexibilität mit hoher Verwindungssteifigkeit in Längsform. Die Klingendynamik sorgt für eine sanfte Rasur begleitet von einem sehr charakteristischen Klang, der durch das Schwingen des Rasiermessers beim Haarabschnitt ausgelöst wird.</p><br><p>Klingenbeschreibung</p><p>Der Rundkopf ist die klassische Form eines Rasiermessers und wird den meisten Rasiersituation gerecht. Diese Klingenausprägung ist seit Jahrhunderten sehr beliebt, da die bauchige Form sehr sicher im Bereich der Ohren, Nase und Grübchen eingesetzt werden kann.	0310YSVJI1R	26820	140	10	10/03/2021 19:13:30 MET		y	4			11				B008JAGNLS						4045284008300			0	DEFAULT	Standardvorlage Amazon	Active		
DOVO Rasiermesser 2 Bismarck - Carbonstahl Rasiermesser - 6/8 Zoll - Rundkopf - Spitzrücken - ganzer Hohlschliff - DOVO Solingen Barbiermesser	<p>DOVO Rasiermesser 2 Bismarck</p><p>Das DOVO Rasiermesser Nr. 2 in 6/8 Zoll hat den Namen BISMARCK. Der Name steht im 20. Jahrhundert wie auch heute noch für höchste Rasiermesserkunst aus Solingen. Das Besondere an diesem Modell sind seine charakteristische schwarze Optik, das hohe Gewicht und sein unvergleichbares Handling. Ausschließlich unsere erfahrensten Schleifer stellen dieses Unikat mit einem Handarbeitsanteil von über 90% her. Unter vielen Fans wird die brünierte Version auch der „schwarze Fürst” genannt. </p><br><p>Material</p><p>Dieses Rasiermesser besteht aus Kohlenstoffstahl mit der Werkstoffbezeichnung 1.2210, besser bekannt als Silberstahl. Um eine Härte von circa 61 HRC zu erreichen, wird das Material auf über 1000 Grad erhitzt und anschließend sofort mit einem Spezialöl abgeschreckt. Das darauf folgende Anlassen bei etwa 200 Grad gibt der Klinge Elastizität und Zähigkeit. Das schwarze Finish erreichen wir durch eine abriebfeste Brünierung.</p><br><p>Griffmaterial</p><p>Ebenholz zählt zu den wertvollsten Hölzern der Erde. Es ist ausgesprochen hart und schwer. Daher eignet es sich vortrefflich zur Herstellung eines hochwertigen Griffes. Seine Struktur ermöglicht es dem Holz, auch in feuchter Umgebung seine Form zu halten und nicht aufzuquellen. Mehrere Schleifdurchgänge sind nötig, um die seidenweiche Oberfläche zu erschaffen.</p><br><p>Schliff</p><p>Beim Hohlschliff wird das Rasiermesser vom Rücken zur Schneide hin konkav ausgeschliffen. Diese Bauform verbindet große Flexibilität mit hoher Verwindungssteifigkeit in Längsform. Die Klingendynamik sorgt für eine sanfte Rasur begleitet von einem sehr charakteristischen Klang, der durch das Schwingen des Rasiermessers beim Haarabschnitt ausgelöst wird.</p><br><p>Klingenbeschreibung</p><p>Der Rundkopf ist die klassische Form eines Rasiermessers und wird den meisten Rasiersituation gerecht. Diese Klingenausprägung ist seit Jahrhunderten sehr beliebt, da die bauchige Form sehr sicher im Bereich der Ohre	0310YTQ8O91	26830	125	5	10/03/2021 19:14:15 MET		y	4			11				B07JZ5P6XQ						4045284008812			0	DEFAULT	Standardvorlage Amazon	Active		
CISEAUX ENVIES DOVO 9 CM COURB	<p>DOVO Hautschere 3650</p><p>Die DOVO Hautschere 3650 kommt mit allem, was eine gute Hautschere charakterisiert. Die Größe ist perfekt dimensioniert, damit du die Schere sicher im komplizierten Bereich der Nagelhaut und der Niednägel führen kannst. Durch den DOVO-Handschliff hast du volle Kontrolle beim Schnitt und kannst fehlerfrei arbeiten. So wird Nagelpflege wieder sexy!</p><br><p>Material</p><p>Die Hautschere ist aus Edelstahl mit der Werkstoffkennung 1.4028 hergestellt. Diese moderne Metalllegierung hat sich als besonders zäh und langlebig erwiesen, auch die hervorragende Schärfbarkeit ist positiv herauszustellen. Wir veredeln die Oberfläche des rostfreien Edelstahls mit einer Mattierung, um die einzigartige Haptik und Optik zu unterstreichen.</p><br><p>Schliff</p><p>DOVO Scheren werden vorwiegend in Handarbeit gefertigt. Eine Herausforderung bei der Herstellung hochwertiger Scheren entsteht unter anderem aus der präzisen Abrichtung der Scherenblätter. Damit auch hier minimale Fertigungstoleranzen gewährleistet werden können, versehen unsere erfahrenen Schleifer jede Schere mit einem handgeführten Schliff an Schneide und Spitze.</p><br><p>Klingenbeschreibung</p><p>Eine gebogene Scherenspitze ist ausgezeichnet für die Maniküre geeignet. Die sanfte Biegung hilft dir dabei, beim Schnitt der natürlich runden Form deiner Nägel und Nagelhäute zu folgen. So vermeidest du Ecken und Kanten und musst weniger Zeit in die Nachbearbeitung mit der Nagelfeile stecken. Eine runde Sache!</p><br>	0310YSNWT53	3650356	27.7	3	10/03/2021 18:43:04 MET		y	4			11				B005DSEMXK						4045284004487			0	DEFAULT	Standardvorlage Amazon	Active		
DOVO Rasiermesser 3 Bergischer Löwe - Carbonstahl Rasiermesser - 6/8 Zoll - spanischer Kopf - Buntrücken - ganzer Hohlschliff - DOVO Solingen Barbiermesser	<p>DOVO Rasiermesser 3 Bergischer Löwe</p><p>Das DOVO Rasiermesser 3 in 6/8 Zoll trägt den Beinamen „Bergischer Löwe” und gehört mit seinem Spanischen Kopf, der fein bearbeiteten, mit Gold verzierten Klinge sowie den edlen Griffschalen zu den Besten der Besten. Als Hommage an unsere Heimatregion und deren Historie ziert der Löwe als Wappentier jedes der per Hand hergestellten Rasiermesser. Für eine optimale Führung des Rasiermessers besitzt es eine Daumen-Griffmulde.</p><br><p>Material</p><p>Dieses Rasiermesser besteht aus Kohlenstoffstahl mit der Werkstoffbezeichnung 1.2210, besser bekannt als Silberstahl. Um eine Härte von circa 61 HRC zu erreichen, wird das Material auf über 1000 Grad erhitzt und anschließend sofort mit einem Spezialöl abgeschreckt. Das darauf folgende Anlassen bei etwa 200 Grad gibt der Klinge Elastizität und Zähigkeit. Die Ornamente entstehen durch eine Beschichtung mit 24 karätigem Gold.</p><br><p>Griffmaterial</p><p>Rinderhorn ist ein besonders edles Material und daher bestens geeignet, um daraus das Heft des BERGISCHEN LÖWEN zu formen. Jedes Griffteil weist eine individuelle Maserung und ein einzigartiges Farbspiel auf. In einem aufwändigen Verfahren wird das afrikanische Horn in Form gebracht, um in einem weiteren Arbeitsschritt aufwendig geschliffen zu werden. Zuletzt wird das Unikat mehrfach feinpoliert.</p><br><p>Schliff</p><p>Beim Hohlschliff wird das Rasiermesser vom Rücken zur Schneide hin konkav ausgeschliffen. Diese Bauform verbindet große Flexibilität mit hoher Verwindungssteifigkeit in Längsform. Die Klingendynamik sorgt für eine sanfte Rasur begleitet von einem sehr charakteristischen Klang, der durch das Schwingen des Rasiermessers beim Haarabschnitt ausgelöst wird.</p><br><p>Klingenbeschreibung</p><p>Der Spanischen Kopf ist eine aufwendig gestaltete Kopfform von Rasiermessern. Das Besondere an diesem Kopf ist, dass er konkav mit einer leicht runden Spitze geformt wird. Diese Rundung erleichtert das Rasieren auch von komplexen P	0310YT35LWH	3680	280	3	10/03/2021 19:13:43 MET		y	4			11				B07RVCRZMD						4045284008874			0	DEFAULT	Standardvorlage Amazon	Active		
DOVO Rasiermesser 3 Bergischer Löwe	<p>DOVO Rasiermesser 3 Bergischer Löwe</p><p>Das DOVO Rasiermesser 3 in 6/8 Zoll trägt den Beinamen „Bergischer Löwe” und gehört mit seinem Spanischen Kopf, der fein bearbeiteten, mit Gold verzierten Klinge sowie den edlen Griffschalen zu den Besten der Besten. Als Hommage an unsere Heimatregion und deren Historie ziert der Löwe als Wappentier jedes der per Hand hergestellten Rasiermesser. Für eine optimale Führung des Rasiermessers besitzt es eine Daumen-Griffmulde.</p><br><p>Material</p><p>Dieses Rasiermesser besteht aus Kohlenstoffstahl mit der Werkstoffbezeichnung 1.2210, besser bekannt als Silberstahl. Um eine Härte von circa 61 HRC zu erreichen, wird das Material auf über 1000 Grad erhitzt und anschließend sofort mit einem Spezialöl abgeschreckt. Das darauf folgende Anlassen bei etwa 200 Grad gibt der Klinge Elastizität und Zähigkeit. Die Ornamente entstehen durch eine Beschichtung mit 24 karätigem Gold.</p><br><p>Griffmaterial</p><p>Ebenholz zählt zu den wertvollsten Hölzern der Erde. Es ist ausgesprochen hart und schwer. Daher eignet es sich vortrefflich zur Herstellung eines hochwertigen Griffes. Seine Struktur ermöglicht es dem Holz, auch in feuchter Umgebung seine Form zu halten und nicht aufzuquellen. Mehrere Schleifdurchgänge sind nötig, um die seidenweiche Oberfläche zu erschaffen.</p><br><p>Schliff</p><p>Beim Hohlschliff wird das Rasiermesser vom Rücken zur Schneide hin konkav ausgeschliffen. Diese Bauform verbindet große Flexibilität mit hoher Verwindungssteifigkeit in Längsform. Die Klingendynamik sorgt für eine sanfte Rasur begleitet von einem sehr charakteristischen Klang, der durch das Schwingen des Rasiermessers beim Haarabschnitt ausgelöst wird.</p><br><p>Klingenbeschreibung</p><p>Der Spanischen Kopf ist eine aufwendig gestaltete Kopfform von Rasiermessern. Das Besondere an diesem Kopf ist, dass er konkav mit einer leicht runden Spitze geformt wird. Diese Rundung erleichtert das Rasieren auch von komplexen Passagen rund um Ohren, Nase und Grübc	0310YT38UFK	36830	199.4	4	10/03/2021 19:14:32 MET		y	4			11				B07QWZJLSY						4045284008881			0	DEFAULT	Standardvorlage Amazon	Active		
DOVO Zahnstocher Sanident 371	<p>DOVO Zahnstocher Sanident 371</p><p>Der DOVO Sanident ist ein Zahnstocher mit einem Blatt aus 925er Silber. Da dieses Edelmetall antibakteriell wirkt, findet es auch großflächigen Einsatz bei medizinischen Anwendungen. Nachdem du dich der nervigen Krümeln zwischen den Zähnen entledigt hast, verstaust du den Zahnstocher am besten in seinem eleganten Metalletui!</p><br>	0310YSJBBE9	371010	7.5	24	10/03/2021 19:01:23 MET		y	4			11				B01ETO72MQ						4045284015735			0	DEFAULT	Standardvorlage Amazon	Active		
DOVO Hautschere 379	<p>DOVO Hautschere 379</p><p>Du bist Linkshänder? Wir lassen dich nicht im Stich! Vorbei sind die Zeiten, in denen du versucht hast, dich an eine Rechtshänderschere zu gewöhnen. Mit der DOVO Hautschere 379 kannst du jetzt endlich mit einem Werkzeug arbeiten, das perfekt an die Führung mit der linken Hand angepasst ist. Exakter Handhabung und präzisen Schnitten steht nun nichts mehr im Wege.</p><br><p>Material</p><p>Dieses Instrument ist aus Edelstahl der Sorte 1.4034 gefertigt. Die Metalllegierung zeigt gute Korrosionsbeständigkeit gegen Seife oder Wasserdampf und ist daher ideal für die Herstellung hochwertiger Scheren geeignet. Darüber hinaus verfügt das Material über eine gute Schnitthaltigkeit und lässt sich präzise schleifen. Die mattierte Oberfläche fühlt sich ausgesprochen wertig an und kann auch mit feuchten Händen noch sicher gegriffen werden.</p><br><p>Schliff</p><p>DOVO Scheren werden vorwiegend in Handarbeit gefertigt. Eine Herausforderung bei der Herstellung hochwertiger Scheren entsteht unter anderem aus der präzisen Abrichtung der Scherenblätter. Damit auch hier minimale Fertigungstoleranzen gewährleistet werden können, versehen unsere erfahrenen Schleifer jede Schere mit einem handgeführten Schliff an Schneide und Spitze.</p><br><p>Klingenbeschreibung</p><p>Eine gebogene Scherenspitze ist ausgezeichnet für die Maniküre geeignet. Die sanfte Biegung hilft dir dabei, beim Schnitt der natürlich runden Form deiner Nägel und Nagelhäute zu folgen. So vermeidest du Ecken und Kanten und musst weniger Zeit in die Nachbearbeitung mit der Nagelfeile stecken. Eine runde Sache!</p><br>	0310YSOX5B4	379356	38.99	3	10/03/2021 19:21:44 MET		y	4			11				B004GV655S						4045284004630			0	DEFAULT	Standardvorlage Amazon	Active		
DOVO Nagelschere 5650		0310YSIPJTJ	4045284004517	27.7	5	10/03/2021 18:42:09 MET		y	1			11				B001CEL95I						B001CEL95I			0	DEFAULT	Standardvorlage Amazon	Active		
DOVO Rasiermesser 41 Inox - Edelstahl Rasiermesser - 5/8 Zoll - Rundkopf - ganzer Hohlschliff - DOVO Solingen Barbiermesser	<p>DOVO Rasiermesser 41 Inox</p><p>Das DOVO Nr. 41 in 5/8 Zoll ist eines der wenigen Rasiermesser, die wir aus rostfreiem Edelstahl fertigen. Dieses Rasiermesser schleifen wir natürlich in mehreren Stufen von Hand und verzieren die Klinge mit 24 karätigem Gold. Der geriffelte Erl bietet deinen Fingern Halt, während sie die vollhohl geschliffene Klinge sanft über dein Gesicht gleiten lassen.</p><br><p>Material</p><p>Dieses Rasiermesser ist aus Edelstahl der Sorte 1.4034 gefertigt. Das Metall zeigt gute Korrosionsbeständigkeit gegen Seifen, Wasser sowie Wasserdampf und ist daher ideal für die Herstellung von hochwertigen und superscharfen Klingen geeignet. Die moderne Metalllegierung ist kaum pflegebedürftig, leicht zu reinigen und somit besonders für Neueinsteiger zu empfehlen. Die Ornamente entstehen durch eine Beschichtung mit 24 karätigem Gold.</p><br><p>Griffmaterial</p><p>Olivenholz ist ein einzigartiger Werkstoff der Natur. Es ist härter als heimisches Eichen- oder Buchenholz und zeigt dabei eine hohe Widerstandsfähigkeit vor Schimmelbefall. Selbst unbehandelte Olive zeichnet sich schon durch eine überdurchschnittliche Resistenz gegenüber Wasser aus, was es natürlich zum perfekten Material für Rasiermesser, Rasierpinsel und Shavetten macht.</p><br><p>Schliff</p><p>Beim Hohlschliff wird das Rasiermesser vom Rücken zur Schneide hin konkav ausgeschliffen. Diese Bauform verbindet große Flexibilität mit hoher Verwindungssteifigkeit in Längsform. Die Klingendynamik sorgt für eine sanfte Rasur begleitet von einem sehr charakteristischen Klang, der durch das Schwingen des Rasiermessers beim Haarabschnitt ausgelöst wird.</p><br><p>Klingenbeschreibung</p><p>Der Rundkopf ist die klassische Form eines Rasiermessers und wird den meisten Rasiersituation gerecht. Diese Klingenausprägung ist seit Jahrhunderten sehr beliebt, da die bauchige Form sehr sicher im Bereich der Ohren, Nase und Grübchen eingesetzt werden kann. Auch im Falle eines Falles schützt dich der runde Kopf vor	0310YTK6MUQ	415875	140	6	10/03/2021 19:10:57 MET		y	4			11				B000Q87E1O						4045284007242			0	DEFAULT	Standardvorlage Amazon	Active		
DOVO Rasiermesser 42 - Edelstahl Rasiermesser - 3/8 Zoll - französischer Kopf - derber Schliff - DOVO Solingen Barbiermesser	<p>DOVO Rasiermesser 42</p><p>Das DOVO Rasiermesser 42 ist das letzte Friseurmesser in unserem Sortiment. Vor der Erfindung von Wechselklingenmessern waren derb geschliffene Messer sehr üblich zum Ausrasieren. Durch die geringe Breite von 3/8” und dem französischen Kopf ist es eine gute Wahl für erfahrene Nutzer zum millimetergenauen Rasieren von Konturen.</p><br><p>Material</p><p>Dieses Rasiermesser ist aus Edelstahl der Sorte 1.4034 gefertigt. Das Metall zeigt gute Korrosionsbeständigkeit gegen Seifen, Wasser sowie Wasserdampf und ist daher ideal für die Herstellung von hochwertigen und superscharfen Klingen geeignet. Die moderne Metalllegierung ist kaum pflegebedürftig, leicht zu reinigen und somit besonders für Neueinsteiger zu empfehlen. Die Ornamente entstehen durch eine Beschichtung mit 24 karätigem Gold.</p><br><p>Griffmaterial</p><p>PMMA, auch unter dem Namen Acrylglas bekannt, ist ein thermoplastischer Kunststoff. Durch einen aufwendigen Politurvorgang erhält das Material seinen unverkennbaren Glanz und unterstreicht die hochwertige Anmutung der DOVO Rasiermesser. Du musst das Material nicht besonders pflegen, wische Seifenreste und Schmutz einfach mit einem feuchten Tuch ab.</p><br><p>Schliff</p><p>Ein derb geschliffenes Rasiermesser wird unter Kennern und erfahrenen Barbieren auch gerne als Beil bezeichnet. Die Klinge ist relativ starr und stellt ihre Vorteile nicht nur beim Schneiden von Haaren in Kombination mit einem Kamm, sondern auch beim sicheren Ausrasieren von Konturen zur Schau.</p><br><p>Klingenbeschreibung</p><p>Ein Rasiermesser mit Französischem Kopf zeichnet sich durch den viertelkreisförmigen, leicht gerundeten Übergang des Kopfes hin zur Klinge aus. Dies hat vor allem beim Ausrasieren deiner Bartkonturen den Vorteil, dass du mit der Klingenspitze millimetergenau arbeiten kannst. Aus dem Grund ist eine solche Klingenausprägung gerade bei professionellen Barbieren sehr beliebt.</p><br>	0310YTHVJKM	42385	90	8	10/03/2021 19:13:13 MET		y	4			11				B002X5UDJS						4045284007327			0	DEFAULT	Standardvorlage Amazon	Active		
