item-name	item-description	listing-id	seller-sku	price	quantity	open-date	image-url	item-is-marketplace	product-id-type	zshop-shipping-fee	item-note	item-condition	zshop-category1	zshop-browse-path	zshop-storefront-feature	asin1	asin2	asin3	will-ship-internationally	expedited-shipping	zshop-boldface	product-id	bid-for-featured-placement	add-delete	pending-quantity	fulfillment-channel	merchant-shipping-group	status	Minimum order quantity	Sell remainder
DOVO Pinza de corbata navaja de afeitar		0212YCM3YLZ	0036	35.09	5	12/02/2021 11:01:51 MET		y	1			11				B07BJF4ZWZ						B07BJF4ZWZ			0	DEFAULT	Plantilla de Amazon	Inactive		
DOVO Afeitadora de corbatas		0212YCKVHLH	0038	35.09	6	12/02/2021 11:01:51 MET		y	1			11				B08DNH5VFD						B08DNH5VFD			0	DEFAULT	Plantilla de Amazon	Inactive		
Best Quality	Material<p>Dieses Rasiermesser besteht aus Kohlenstoffstahl mit der Werkstoffbezeichnung 1.2210, besser bekannt als Silberstahl. Um eine Härte von circa 61 HRC zu erreichen, wird das Material auf über 1000 Grad erhitzt und anschließend sofort mit einem Spezialöl abgeschreckt. Das darauf folgende Anlassen bei etwa 200 Grad gibt der Klinge Elastizität und Zähigkeit.</p>Griffmaterial<p>PMMA, auch unter dem Namen Acrylglas bekannt, ist ein thermoplastischer Kunststoff. Durch einen aufwendigen Politurvorgang erhält das Material seinen unverkennbaren Glanz und unterstreicht die hochwertige Anmutung der DOVO Rasiermesser. Du musst das Material nicht besonders pflegen, wische Seifenreste und Schmutz einfach mit einem feuchten Tuch ab.</p>Schliff<p>Der halbhohle Schliff vereint die individuellen Vorteile des vollhohlen und derben Schliffs. Einerseits weist die Klinge immer noch genug Flexibilität auf, um sich deiner Haut anzupassen und eine sehr sanfte Rasur zu bewerkstelligen, andererseits kann sie es auch bestens mit festeren Bartstoppeln oder starkem Bartwuchs aufnehmen.</p>Klingenbeschreibung<p>Der Rundkopf ist die klassische Form eines Rasiermessers und wird den meisten Rasiersituation gerecht. Diese Klingenausprägung ist seit Jahrhunderten sehr beliebt, da die bauchige Form sehr sicher im Bereich der Ohren, Nase und Grübchen eingesetzt werden kann. Auch im Falle eines Falles schützt dich der runde Kopf vor Verletzungen.</p>Klingenbreite<p>Rasiermesser in der Größe 5/8 Zoll sind echte Allrounder und können jede Aufgabe rund um die klassische Nassrasur mit Bravour bestehen. Die Klinge ist relativ schwer und kann deshalb ohne großen Druck sanft über deine Haut gleiten. Gleichzeitig ist sie noch wendig genug, um auch technisch anspruchsvollere Passagen rund um Nase, Ohren und Kinn agil bewerkstelligen zu können.</p>	0223YA6WHMC	101581	89	6	23/02/2021 12:55:15 MET		y	4			11				B000ZXB8YY						4045284007518			0	DEFAULT	Plantilla de Amazon	Inactive		
Dovo solingen - Trousse moustache Dovo solingen 1028.056 - 1028.056		0114YFETYO6	1028056	74.6	0	14/01/2021 10:50:03 MET		y	4			11				B00JZNJMFW						4045284025949			0	DEFAULT	Plantilla de Amazon	Inactive		
DOVO Manicura funda piel Caqui 3 piezas 1041056		0114YFMM5JD	1041056	47	0	14/01/2021 10:50:03 MET		y	4			11				B00JPIP98G						4045284026076			0	DEFAULT	Plantilla de Amazon	Inactive		
Dovo solingen - Set manucure Dovo solingen 1047.056 - 1047.056		0114YF7CUSE	1047056	74	0	14/01/2021 10:50:03 MET		y	4			11				B016D53XT0						4045284026274			0	DEFAULT	Plantilla de Amazon	Inactive		
DOVO Manicura funda piel Marrón 4 piezas 1058056		0114YFQ5LU4	1058056	54	0	14/01/2021 10:50:03 MET		y	4			11				B01LXT6HLR						4045284026472			0	DEFAULT	Plantilla de Amazon	Inactive		
Dovo solingen - Pinces Contour Dovo solingen 10660.508 - 10660.508		0114YF928S7	10660508	85	0	14/01/2021 10:50:03 MET		y	4			11				B004GV01H6						4045284014639			0	DEFAULT	Plantilla de Amazon	Inactive		
Dovo Contour 4 Cuticle Nippers Stainless Steel Satin Finish (10900) by Dovo		0219YZMXV61	109000526	54.49	1	19/02/2021 10:12:30 MET		y	4			11				B0047CTBES						4045284014523			0	DEFAULT	Plantilla de Amazon	Inactive		
Forestal	Material<p>Dieses Rasiermesser besteht aus Kohlenstoffstahl mit der Werkstoffbezeichnung 1.2210, besser bekannt als Silberstahl. Um eine Härte von circa 61 HRC zu erreichen, wird das Material auf über 1000 Grad erhitzt und anschließend sofort mit einem Spezialöl abgeschreckt. Das darauf folgende Anlassen bei etwa 200 Grad gibt der Klinge Elastizität und Zähigkeit. Die Ornamente entstehen durch eine Beschichtung mit 24 karätigem Gold.</p>Griffmaterial<p>Rotholz eignet sich vortrefflich zur Herstellung eines Rasiermesserhefts. Dieses natürliche Material ist hart genug, um auch in einer feuchten Umgebung seine Form zu halten und die geringen Fertigungstoleranzen zu bewahren. Das seidenmatt polierte Holz liefert ein einzigartiges Farbspiel und die schimmernden Rottöne werden deine Blicke auf sich ziehen.</p>Schliff<p>Beim Hohlschliff wird das Rasiermesser vom Rücken zur Schneide hin konkav ausgeschliffen. Diese Bauform verbindet große Flexibilität mit hoher Verwindungssteifigkeit in Längsform. Die Klingendynamik sorgt für eine sanfte Rasur begleitet von einem sehr charakteristischen Klang, der durch das Schwingen des Rasiermessers beim Haarabschnitt ausgelöst wird.</p>Klingenbeschreibung<p>Der Rundkopf ist die klassische Form eines Rasiermessers und wird den meisten Rasiersituation gerecht. Diese Klingenausprägung ist seit Jahrhunderten sehr beliebt, da die bauchige Form sehr sicher im Bereich der Ohren, Nase und Grübchen eingesetzt werden kann. Auch im Falle eines Falles schützt dich der runde Kopf vor Verletzungen.</p>Klingenbreite<p>Rasiermesser in der Größe 5/8 Zoll sind echte Allrounder und können jede Aufgabe rund um die klassische Nassrasur mit Bravour bestehen. Die Klinge ist relativ schwer und kann deshalb ohne großen Druck sanft über deine Haut gleiten. Gleichzeitig ist sie noch wendig genug, um auch technisch anspruchsvollere Passagen rund um Nase, Ohren und Kinn agil bewerkstelligen zu können.</p>	0114YFLLFYW	1165831	159	7	14/01/2021 10:50:03 MET		y	4			11				B078B5PS8L						4045284008799			0	DEFAULT	Plantilla de Amazon	Inactive		
Dovo solingen - Pinceaongles Dovo solingen 148.506 - 148.506		0114YFUSAZQ	148506	57	0	14/01/2021 10:50:03 MET		y	4			11				B002JT8N4A						4045284013052			0	DEFAULT	Plantilla de Amazon	Inactive		
Special	Material<p>Dieses Rasiermesser besteht aus Kohlenstoffstahl mit der Werkstoffbezeichnung 1.2210, besser bekannt als Silberstahl. Um eine Härte von circa 61 HRC zu erreichen, wird das Material auf über 1000 Grad erhitzt und anschließend sofort mit einem Spezialöl abgeschreckt. Das darauf folgende Anlassen bei etwa 200 Grad gibt der Klinge Elastizität und Zähigkeit. Die Ornamente entstehen durch eine Beschichtung mit 24 karätigem Gold.</p>Griffmaterial<p>Schon seit der Antike wird das teure Schildpatt zur Herstellung von exquisiter Kunst und Mobiliar verwendet. Früher wurde es fast mit Gold aufgewogen und schmückt seither unzählige Königshöfe. Um die vom Aussterben bedrohte Schildkröte zu schützen, arbeiten wir ausschließlich mit einem Imitat aus seidenmatt poliertem Acrylglas.</p>Schliff<p>Beim Hohlschliff wird das Rasiermesser vom Rücken zur Schneide hin konkav ausgeschliffen. Diese Bauform verbindet große Flexibilität mit hoher Verwindungssteifigkeit in Längsform. Die Klingendynamik sorgt für eine sanfte Rasur begleitet von einem sehr charakteristischen Klang, der durch das Schwingen des Rasiermessers beim Haarabschnitt ausgelöst wird.</p>Klingenbeschreibung<p>Der Rundkopf ist die klassische Form eines Rasiermessers und wird den meisten Rasiersituation gerecht. Diese Klingenausprägung ist seit Jahrhunderten sehr beliebt, da die bauchige Form sehr sicher im Bereich der Ohren, Nase und Grübchen eingesetzt werden kann. Auch im Falle eines Falles schützt dich der runde Kopf vor Verletzungen.</p>Klingenbreite<p>Rasiermesser in der Größe 5/8 Zoll sind echte Allrounder und können jede Aufgabe rund um die klassische Nassrasur mit Bravour bestehen. Die Klinge ist relativ schwer und kann deshalb ohne großen Druck sanft über deine Haut gleiten. Gleichzeitig ist sie noch wendig genug, um auch technisch anspruchsvollere Passagen rund um Nase, Ohren und Kinn agil bewerkstelligen zu können.</p>	0219YZYLKY0	1516580	139	14	19/02/2021 12:06:56 MET		y	4			11				B0028BDLTQ						4045284007815			0	DEFAULT	Plantilla de Amazon	Inactive		
DOVO Abziehriemen 152	Leder<p>Für unsere Riemen verwenden wir ausschließlich vegetabil gegerbtes Rindleder. Diese auch unter dem Namen „Altgerben” bekannte Technik bereitet das Rindleder optimal auf die Nutzung als Streichriemen vor. Das Besondere an diesem Leder ist, dass es keine Vernarbungen oder Unebenheiten aufweist und daher mit seiner weichen Oberfläche perfekt zum Abziehen von Rasiermessern geeignet ist.</p>	0219Y08QKVS	15240001	49.9	0	19/02/2021 10:32:40 MET		y	4			11				B002VRXRGO						4045284009178			0	DEFAULT	Plantilla de Amazon	Inactive		
DOVO Nagelzange 1570	Material<p>Das Modell ist aus Stahl der Sorte C45 hergestellt. Dieser auch unter dem Namen Scherenstahl bekannte Werkstoff besticht durch Härte und gute Schnitthaltigkeit. Aufgrund seiner hervorragenden Eigenschaften ermöglicht er eine Produktion unter minimalsten Fertigungstoleranzen. Die Vernickelung sorgt für die wunderschöne Hochglanzoptik.</p>Schliff<p>DOVO Zangen durchlaufen eine Vielzahl an Produktionsschritten, bevor sie zur Nutzung als hochwertiges Maniküre-Instrument bereit sind. Um beste Fertigungstoleranzen und damit herausragende Schneidergebnisse zu erreichen, ist dieses Modell von einem erfahrenen Schleifer in Handarbeit geschärft worden. Nur so kann exakte Passgenauigkeit bei der komplexen Geometrie rund um Schneide und Spitze gewährleistet werden.</p>	0114YFAG1J4	1570541	36	0	14/01/2021 10:50:03 MET		y	4			11				B004GV3U7Y						4045284013755			0	DEFAULT	Plantilla de Amazon	Inactive		
Dovo Classic 16.556 - Tijeras de peluquería, inoxidables, con tope y apoya-dedo, 14 cm, color plateado		0114YF8OCIP	16556	43	0	14/01/2021 10:50:03 MET		y	4			11				B005DSFV30						4045284000229			0	DEFAULT	Plantilla de Amazon	Inactive		
Dovo 16.606 - Tijeras de peluquería (16 cm, acero inoxidable satinado)		0114YFMFL34	16606	43	0	14/01/2021 10:50:03 MET		y	4			11				B005DSFVEE						4045284000236			0	DEFAULT	Plantilla de Amazon	Inactive		
